company_name,company_country,company_employees,company_website,address name,city,location type,file_name
NBC NEWS WORLDWIDE LLC,New York(NY)|UNITED STATES,1140|NBC,https://www.info-clipper.com/en/company/united-states/nbc-news-worldwide-llc.usd1ayifi.html,30 ROCKEFELLER PLZ,NEW YORK,Headquarter,wissel_aziende_info_clipper
DS SMITH LOGISTICS LIMITED,UNITED KINGDOM|UNITED KINGDOM,1141|DS SMITH,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-logistics-limited.gbd3lyfvy.html,350 EUSTON ROAD,LONDON,,wissel_aziende_info_clipper
GENERAL ELECTRIC INTERNATIONAL INC.,ITALY|ITALY,1142,https://www.info-clipper.com/en/company/italy/general-electric-international-inc.itd79t4tx.html,VIA CLAUDIO GALENO 36,MILANO,Headquarter,wissel_aziende_info_clipper
FLIGHTSAFETY INTERNATIONAL INC.,New York(NY)|UNITED STATES,1143,https://www.info-clipper.com/en/company/united-states/flightsafety-international-inc.usdrhng7.html,290 BROADHOLLOW RD STE 402 E,MELVILLE,Headquarter,wissel_aziende_info_clipper
DS SMITH PACKAGING LIMITED,UNITED KINGDOM|UNITED KINGDOM,1144|DS SMITH,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-packaging-limited.gbd3mckh6.html,350 Euston Road,LONDON,,wissel_aziende_info_clipper
TREVES ITALIA SRL,ITALY|ITALY,1145,https://www.info-clipper.com/en/company/italy/treves-italia-srl.itdatyob2.html,VIA CAVALIER PIETRO RADICI 19,CAZZANO SANT'ANDREA,Headquarter,wissel_aziende_info_clipper
DISNEY INCORPORATED,California(CA)|UNITED STATES,1146,https://www.info-clipper.com/en/company/united-states/disney-incorporated.usddn7lfm.html,500 S BUENA VISTA ST,BURBANK,Headquarter,wissel_aziende_info_clipper
DS SMITH RECYCLING UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,1147,https://www.info-clipper.com/en/company/united-kingdom/ds-smith-recycling-uk-limited.gbd6kk3dx.html,Ty Gwrydd 11 Beddau Way,CAERPHILLY,Headquarter,wissel_aziende_info_clipper
COVA MONTENAPOLEONE SRL,ITALY|ITALY,1148,https://www.info-clipper.com/en/company/italy/cova-montenapoleone-srl.itd5lgf21.html,VIA MONTE NAPOLEONE 8,MILANO,Headquarter,wissel_aziende_info_clipper
TUCSON ELECTRIC POWER COMPANY,Arizona(AZ)|UNITED STATES,1149,https://www.info-clipper.com/en/company/united-states/tucson-electric-power-company.usd43y5s.html,88 E BROADWAY BLVD,TUCSON,Headquarter,wissel_aziende_info_clipper
HILL & SMITH HOLDINGS PLC,UNITED KINGDOM|UNITED KINGDOM,1150,https://www.info-clipper.com/en/company/united-kingdom/hill-smith-holdings-plc.gbd3lu1yk.html,Westhaven House Arleston Way. Shirley,SOLIHULL,Headquarter,wissel_aziende_info_clipper
PASTICCERIA CONFETTERIA COVA SRL,ITALY|ITALY,1151,https://www.info-clipper.com/en/company/italy/pasticceria-confetteria-cova-srl.itd77j3uj.html,VIA PIETRO COSSA 2,MILANO,Headquarter,wissel_aziende_info_clipper
TAKEDA DEVELOPMENT CENTER AMERICAS. INC.,California(CA)|UNITED STATES,1152,https://www.info-clipper.com/en/company/united-states/takeda-development-center-americas-inc.usd1zkj1a.html,10410 SCIENCE CTR DR,SAN DIEGO,Headquarter,wissel_aziende_info_clipper
SMITHS GROUP PLC,UNITED KINGDOM|UNITED KINGDOM,1153,https://www.info-clipper.com/en/company/united-kingdom/smiths-group-plc.gbd3h6vvs.html,4th Floor 11 - 12 St. James's Square,LONDON,Headquarter,wissel_aziende_info_clipper
SALDI PRIVATI SRL,ITALY|ITALY,1154,https://www.info-clipper.com/en/company/italy/saldi-privati-srl.itd7l9cy7.html,VIA VINCENZO FORCELLA 3,MILANO,Headquarter,wissel_aziende_info_clipper
GEISINGER MEDICAL CENTER,Pennsylvania(PA)|UNITED STATES,1155|GEISINGER,https://www.info-clipper.com/en/company/united-states/geisinger-medical-center.usd15fkxy.html,100 N ACADEMY AVE,DANVILLE,Headquarter,wissel_aziende_info_clipper
BIORELIANCE BIOTECH LIMITED,UNITED KINGDOM|UNITED KINGDOM,1156,https://www.info-clipper.com/en/company/united-kingdom/bioreliance-biotech-limited.gbd8cnpg6.html,Building 5 Todd Campus. West Of Scotland Science Pk,GLASGOW,Single address,wissel_aziende_info_clipper
GIANNI VERSACE SRL,ITALY|ITALY,1157,https://www.info-clipper.com/en/company/italy/gianni-versace-srl.itd9c86xb.html,PIAZZA LUIGI EINAUDI 4,MILANO,Headquarter,wissel_aziende_info_clipper
GEISINGER HEALTH,Pennsylvania(PA)|UNITED STATES,1158,https://www.info-clipper.com/en/company/united-states/geisinger-health.usd1bdq75.html,100 N ACADEMY AVE,DANVILLE,Headquarter,wissel_aziende_info_clipper
DURA-ID SOLUTIONS LIMITED,UNITED KINGDOM|UNITED KINGDOM,1159,https://www.info-clipper.com/en/company/united-kingdom/dura-id-solutions-limited.gbd3p1xd4.html,Boscawen House St Stephen,ST. AUSTELL,Single address,wissel_aziende_info_clipper
MICROBIAL CONTROL ITALY SRL,ITALY|ITALY,1160,https://www.info-clipper.com/en/company/italy/microbial-control-italy-srl.itd7bdkbx.html,VIA SAN BOVIO 1/3,SEGRATE (SEGREEN BUSINESS PARK PAL. Y ),Single address,wissel_aziende_info_clipper
OSI GROUP. LLC,Illinois(IL)|UNITED STATES,1161,https://www.info-clipper.com/en/company/united-states/osi-group-llc.usdd1nqcs.html,1225 CORPORATE BLVD STE 300,AURORA,Headquarter,wissel_aziende_info_clipper
DURA AUTOMOTIVE HOLDINGS U.K.. LTD,UNITED KINGDOM|UNITED KINGDOM,1162,https://www.info-clipper.com/en/company/united-kingdom/dura-automotive-holdings-uk-ltd.gbd3nwc00.html,Castle Bromwich Business Park Tameside Drive,BIRMINGHAM,Headquarter,wissel_aziende_info_clipper
ITALIA T1 RONCOLO SRL,ITALY|ITALY,1163,https://www.info-clipper.com/en/company/italy/italia-t1-roncolo-srl.itd78qovz.html,PIAZZA WALTHER VON DER VOGELWEIDE 8,BOLZANO,Headquarter,wissel_aziende_info_clipper
BARCLAYS FINANCIAL CORPORATION,Delaware(DE)|UNITED STATES,1164|BARCLAYCARD US,https://www.info-clipper.com/en/company/united-states/barclays-financial-corporation.usd2czse0.html,125 S W ST,WILMINGTON,Headquarter,wissel_aziende_info_clipper
TOTAL MARKETING SUPPORT GLOBAL LIMITED,UNITED KINGDOM|UNITED KINGDOM,1165,https://www.info-clipper.com/en/company/united-kingdom/total-marketing-support-global-limited.gbd3nvczp.html,350 EUSTON ROAD,LONDON,Headquarter,wissel_aziende_info_clipper
AUTODIS ITALIA SRL,ITALY|ITALY,1166,https://www.info-clipper.com/en/company/italy/autodis-italia-srl.itd78q1jx.html,VIA ISACCO NEWTON 12,PERO,Headquarter,wissel_aziende_info_clipper
NEW ENGLAND ASSET MANAGEMENT. INC.,Connecticut(CT)|UNITED STATES,1167,https://www.info-clipper.com/en/company/united-states/new-england-asset-management-inc.usd2i0872.html,74 BATTERSON PARK RD,FARMINGTON,Headquarter,wissel_aziende_info_clipper
TOTAL MARKETING SUPPORT LIMITED,UNITED KINGDOM|UNITED KINGDOM,1168,https://www.info-clipper.com/en/company/united-kingdom/total-marketing-support-limited.gbd3n7dla.html,7th Floor 350 Euston Road,LONDON,Headquarter,wissel_aziende_info_clipper
LUXOTTICA GROUP SPA,ITALY|ITALY,1169|BULGARI,https://www.info-clipper.com/en/company/italy/luxottica-group-spa.itd782om8.html,PIAZZALE LUIGI CADORNA 3,MILANO,,wissel_aziende_info_clipper
AMWAY INTERNATIONAL INC.,Michigan(MI)|UNITED STATES,1170|AMWAY,https://www.info-clipper.com/en/company/united-states/amway-international-inc.usd2l8wqf.html,7575 FULTON ST E,ADA,Headquarter,wissel_aziende_info_clipper
BE II INVESTMENTS (GP) LIMITED,UNITED KINGDOM|UNITED KINGDOM,1171,https://www.info-clipper.com/en/company/united-kingdom/be-ii-investments-limited.gbd3h1lhd.html,95 WIGMORE STREET,LONDON,Single address,wissel_aziende_info_clipper
BULGARI SPA,ITALY|ITALY,1172,https://www.info-clipper.com/en/company/italy/bulgari-spa.itd73pl77.html,VIA MONTE NAPOLEONE 27,MILANO,Headquarter,wissel_aziende_info_clipper
ALTICOR INC.,Michigan(MI)|UNITED STATES,1173|AMWAY,https://www.info-clipper.com/en/company/united-states/alticor-inc.usd3l6ax.html,7575 FULTON ST E,ADA,Headquarter,wissel_aziende_info_clipper
BRIDGEPOINT ADVISERS EUROPE LIMITED,UNITED KINGDOM|UNITED KINGDOM,1174,https://www.info-clipper.com/en/company/united-kingdom/bridgepoint-advisers-europe-limited.gbd3ksljs.html,5 Marble Arch,LONDON,Headquarter,wissel_aziende_info_clipper
BULGARI ROMA SRL,ITALY|ITALY,1175,https://www.info-clipper.com/en/company/italy/bulgari-roma-srl.itd7a5wja.html,LUNGOTEVERE MARZIO 11,ROMA,Single address,wissel_aziende_info_clipper
AMWAY CORP.,Michigan(MI)|UNITED STATES,1176,https://www.info-clipper.com/en/company/united-states/amway-corp.usd1dnwuu.html,7575 FULTON ST E,ADA,Headquarter,wissel_aziende_info_clipper
CNH INDUSTRIAL OLDCO CAPITAL LIMITED,UNITED KINGDOM|UNITED KINGDOM,1177,https://www.info-clipper.com/en/company/united-kingdom/cnh-industrial-oldco-capital-limited.gbd3yk4g2.html,32/521 Cranes Farm Road,BASILDON,Single address,wissel_aziende_info_clipper
MASCHIO GASPARDO SPA,ITALY|ITALY,1178|MASCHIO,https://www.info-clipper.com/en/company/italy/maschio-gaspardo-spa.itd7334wz.html,VIA MARCELLO 73,CAMPODARSEGO,,wissel_aziende_info_clipper
AMWAY INTERNATIONAL DEVELOPMENT. INC.,Michigan(MI)|UNITED STATES,1179,https://www.info-clipper.com/en/company/united-states/amway-international-development-inc.usddn3dkk.html,7575 FULTON ST E,ADA,Headquarter,wissel_aziende_info_clipper
CNH U.K. LIMITED,UNITED KINGDOM|UNITED KINGDOM,1180|CNH INDUSTRIAL CAPITAL,https://www.info-clipper.com/en/company/united-kingdom/cnh-uk-limited.gbd4xs2xe.html,Cranes Farm Road,BASILDON,,wissel_aziende_info_clipper
UNIVERSITA' DEGLI STUDI DI FOGGIA,ITALY|ITALY,1181,https://www.info-clipper.com/en/company/italy/universita-degli-studi-di-foggia.itd8i14zn.html,VIA ANTONIO GRAMSCI 89/91,FOGGIA,Headquarter,wissel_aziende_info_clipper
FIRECOM. INC.,New York(NY)|UNITED STATES,1182|BIO SERVICE,https://www.info-clipper.com/en/company/united-states/firecom-inc.usd1hf6ip.html,39-27 59TH ST,WOODSIDE,Headquarter,wissel_aziende_info_clipper
IC FINANCIAL SERVICES UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,1183,https://www.info-clipper.com/en/company/united-kingdom/ic-financial-services-uk-limited.gbd3m3iqq.html,Cranes Farm Road,BASILDON,Headquarter,wissel_aziende_info_clipper
DATA FLOW SRL,ITALY|ITALY,1184,https://www.info-clipper.com/en/company/italy/data-flow-srl.itdau8i05.html,VIA LUIGI NATALE VERNAZZI 26/A,PARMA,Headquarter,wissel_aziende_info_clipper
CHUBB GROUP OF INSURANCE COMPANIES,New Jersey(NJ)|UNITED STATES,1185,https://www.info-clipper.com/en/company/united-states/chubb-group-of-insurance-companies.usdddqg5q.html,202 HALLS MILL RD,WHITEHOUSE STATION,Headquarter,wissel_aziende_info_clipper
CNH INDUSTRIAL N.V.,UNITED KINGDOM|UNITED KINGDOM,1186,https://www.info-clipper.com/en/company/united-kingdom/cnh-industrial-nv.gbd3mhggu.html,25 St. James's Street,LONDON,Headquarter,wissel_aziende_info_clipper
MADIC ITALIA SPA,ITALY|ITALY,1187,https://www.info-clipper.com/en/company/italy/madic-italia-spa.itd730b7f.html,VIA ALESSANDRO VOLTA 39,CARDANO AL CAMPO,Single address,wissel_aziende_info_clipper
SHI INTERNATIONAL CORP.,New Jersey(NJ)|UNITED STATES,1188,https://www.info-clipper.com/en/company/united-states/shi-international-corp.usda41209.html,290 DAVIDSON AVE,SOMERSET,Headquarter,wissel_aziende_info_clipper
NATIXIS,UNITED KINGDOM|UNITED KINGDOM,1189,https://www.info-clipper.com/en/company/united-kingdom/natixis.gbd3uic0w.html,Cannon Bridge House 25 Dowgate Hill,LONDON,Single address,wissel_aziende_info_clipper
PIRELLI & C. SPA,ITALY|ITALY,1190,https://www.info-clipper.com/en/company/italy/pirelli-c-spa.itd783az2.html,VIALE PIERO E ALBERTO PIRELLI 25,MILANO,Headquarter,wissel_aziende_info_clipper
3M COMPANY,Minnesota(MN)|UNITED STATES,1191,https://www.info-clipper.com/en/company/united-states/3m-company.usd3ob6i.html,3M CENTER,SAINT PAUL,Headquarter,wissel_aziende_info_clipper
NATIXIS INVESTMENT MANAGERS UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,1192,https://www.info-clipper.com/en/company/united-kingdom/natixis-investment-managers-uk-limited.gbd3x0ml7.html,1 Carter Lane,LONDON,Headquarter,wissel_aziende_info_clipper
SKF INDUSTRIE SPA,ITALY|ITALY,1193,https://www.info-clipper.com/en/company/italy/skf-industrie-spa.itd73fa95.html,VIA PINEROLO 44,AIRASCA,Headquarter,wissel_aziende_info_clipper
3M INNOVATIVE PROPERTIES COMPANY,Minnesota(MN)|UNITED STATES,1194|3M,https://www.info-clipper.com/en/company/united-states/3m-innovative-properties-company.usd27v5mj.html,3M CENTER BLDG 225 3S 06,SAINT PAUL,Headquarter,wissel_aziende_info_clipper
PRAMEX INTERNATIONAL LTD,UNITED KINGDOM|UNITED KINGDOM,1195,https://www.info-clipper.com/en/company/united-kingdom/pramex-international-ltd.gbdco9tzf.html,11 Old Jewry 8Th Floor South,LONDON,Headquarter,wissel_aziende_info_clipper
SKF SEALS ITALY SPA,ITALY|ITALY,1196,https://www.info-clipper.com/en/company/italy/skf-seals-italy-spa.itd738fy1.html,STRADA PER POIRINO 41,VILLANOVA D'ASTI,Headquarter,wissel_aziende_info_clipper
3M INTERAMERICA. INC.,Minnesota(MN)|UNITED STATES,1197|3M,https://www.info-clipper.com/en/company/united-states/3m-interamerica-inc.usdc7cvj.html,2501 OLD HUDSON RD,MAPLEWOOD,Headquarter,wissel_aziende_info_clipper
DHL INTERNATIONAL (UK) LIMITED,UNITED KINGDOM|UNITED KINGDOM,1198|DHL Supply Chain,https://www.info-clipper.com/en/company/united-kingdom/dhl-international-limited.gbd3lbneu.html,Unit 1 Southern Hub. Horton Road. Colnbrook,SLOUGH,,wissel_aziende_info_clipper
U.C.I.T. SRL,ITALY|ITALY,1199,https://www.info-clipper.com/en/company/italy/ucit-srl.itd74znzj.html,VIALE GIUSEPPE DUODO 5,UDINE,Single address,wissel_aziende_info_clipper
AMETEK. INC.,Pennsylvania(PA)|UNITED STATES,1200,https://www.info-clipper.com/en/company/united-states/ametek-inc.usdstx9.html,1100 CASSATT RD,BERWYN,Headquarter,wissel_aziende_info_clipper
DHL SUPPLY CHAIN LIMITED,UNITED KINGDOM|UNITED KINGDOM,1201,https://www.info-clipper.com/en/company/united-kingdom/dhl-supply-chain-limited.gbd3i7jj7.html,251 MIDSUMMER BOULEVARD,MILTON KEYNES,Headquarter,wissel_aziende_info_clipper
WOOD ITALIANA SRL,ITALY|ITALY,1202,https://www.info-clipper.com/en/company/italy/wood-italiana-srl.itd72tsrt.html,VIA SEBASTIANO CABOTO 15,CORSICO,Headquarter,wissel_aziende_info_clipper
NEATO ROBOTICS. INC.,California(CA)|UNITED STATES,1203,https://www.info-clipper.com/en/company/united-states/neato-robotics-inc.usd9cnnp.html,50 RIO ROBLES,SAN JOSE,Headquarter,wissel_aziende_info_clipper
GOOGLE UK LIMITED,UNITED KINGDOM|UNITED KINGDOM,1204,https://www.info-clipper.com/en/company/united-kingdom/google-uk-limited.gbd3yttdv.html,Belgrave House 76 Buckingham Palace Road,LONDON,Headquarter,wissel_aziende_info_clipper
GEODIS HOLDING ITALIA SPA,ITALY|ITALY,1205,https://www.info-clipper.com/en/company/italy/geodis-holding-italia-spa.itd78e30r.html,PIAZZALE GIORGIO AMBROSOLI SNC,LANDRIANO,Headquarter,wissel_aziende_info_clipper
INTER-CONTINENTAL HOTELS CORPORATION,California(CA)|UNITED STATES,1206,https://www.info-clipper.com/en/company/united-states/inter-continental-hotels-corporation.usd2d4ga0.html,35016 AVE D,YUCAIPA,Headquarter,wissel_aziende_info_clipper
ACCOR (U.K.) LIMITED,UNITED KINGDOM|UNITED KINGDOM,1207,https://www.info-clipper.com/en/company/united-kingdom/accor-limited.gbd3r6im6.html,10 Hammersmith Grove,LONDON,Headquarter,wissel_aziende_info_clipper
KAYSER FILTERTECH ITALY SRL,ITALY|ITALY,1208,https://www.info-clipper.com/en/company/italy/kayser-filtertech-italy-srl.itd74036t.html,STRADA COMMENDA 4/B,CASELLE TORINESE,Single address,wissel_aziende_info_clipper
TIMKEN GEARS & SERVICES INC.,Pennsylvania(PA)|UNITED STATES,1209,https://www.info-clipper.com/en/company/united-states/timken-gears-services-inc.usdg0sfv6.html,935 1ST AVE STE 200,KING OF PRUSSIA,Headquarter,wissel_aziende_info_clipper
ACCOR UK BUSINESS & LEISURE HOTELS LIMITED,UNITED KINGDOM|UNITED KINGDOM,1210,https://www.info-clipper.com/en/company/united-kingdom/accor-uk-business-leisure-hotels-limited.gbd3law77.html,10 Hammersmith Grove,LONDON,Headquarter,wissel_aziende_info_clipper
ABOVE COMPARISON SRL,ITALY|ITALY,1211,https://www.info-clipper.com/en/company/italy/above-comparison-srl.itd7bxqct.html,VIA FELICE CASATI 1 A,MILANO,Single address,wissel_aziende_info_clipper
GETTY IMAGES. INC.,Washington(WA)|UNITED STATES,1212,https://www.info-clipper.com/en/company/united-states/getty-images-inc.usdgy3ni.html,605 5TH AVE S STE 400,SEATTLE,Headquarter,wissel_aziende_info_clipper
ACCOR UK ECONOMY HOTELS LIMITED,UNITED KINGDOM|UNITED KINGDOM,1213,https://www.info-clipper.com/en/company/united-kingdom/accor-uk-economy-hotels-limited.gbd4u2o5d.html,10 Hammersmith Grove,LONDON,Headquarter,wissel_aziende_info_clipper
MAGNAKI SRL,ITALY|ITALY,1214,https://www.info-clipper.com/en/company/italy/magnaki-srl.itd7b97vz.html,VIA AURELIO SAFFI 21,MILANO,Single address,wissel_aziende_info_clipper
GETTY IMAGES (SEATTLE). INC.,Washington(WA)|UNITED STATES,1215,https://www.info-clipper.com/en/company/united-states/getty-images-inc.usd1bgtcq.html,605 5TH AVE S STE 400,SEATTLE,Headquarter,wissel_aziende_info_clipper
GB3 LIMITED,UNITED KINGDOM|UNITED KINGDOM,1216,https://www.info-clipper.com/en/company/united-kingdom/gb3-limited.gbdc7y02p.html,The Root House Clifton Fields Lytham Road,PRESTON,Single address,wissel_aziende_info_clipper
MAGNAKI HOLDING SRL,ITALY|ITALY,1217,https://www.info-clipper.com/en/company/italy/magnaki-holding-srl.itd7anw43.html,VIA AURELIO SAFFI 21,MILANO,Headquarter,wissel_aziende_info_clipper
ARCH SPECIALTY INSURANCE COMPANY,New Jersey(NJ)|UNITED STATES,1218,https://www.info-clipper.com/en/company/united-states/arch-specialty-insurance-company.usdd35p6u.html,300 PLAZA THREE 3RD FL,JERSEY CITY,Single address,wissel_aziende_info_clipper
SSE Insurance Limited,UNITED KINGDOM|UNITED KINGDOM,1219,https://www.info-clipper.com/en/company/united-kingdom/sse-insurance-limited.gbd3tdg72.html,Tower Ho Loch Promenade. Douglas,ISLE OF MAN,Single address,wissel_aziende_info_clipper
GL EVENTS ITALIA EXPO SRL,ITALY|ITALY,1220,https://www.info-clipper.com/en/company/italy/gl-events-italia-expo-srl.itd69fgw5.html,VIA NIZZA 294,TORINO,Single address,wissel_aziende_info_clipper
NEW YORK LIFE INSURANCE COMPANY,New York(NY)|UNITED STATES,1221,https://www.info-clipper.com/en/company/united-states/new-york-life-insurance-company.usd45s7n.html,51 MADISON AVE,NEW YORK,Headquarter,wissel_aziende_info_clipper
LUCECO PLC,UNITED KINGDOM|UNITED KINGDOM,1222,https://www.info-clipper.com/en/company/united-kingdom/luceco-plc.gbdbvwq1z.html,Caparo House 101-103 Baker Street,LONDON,Headquarter,wissel_aziende_info_clipper
GL EVENTS ITALIA SPA,ITALY|ITALY,1223,https://www.info-clipper.com/en/company/italy/gl-events-italia-spa.itd72zxke.html,VIA NIZZA 294,TORINO,Single address,wissel_aziende_info_clipper
CIVIL & BUILDING NORTH AMERICA INC.,Florida(FL)|UNITED STATES,1224,https://www.info-clipper.com/en/company/united-states/civil-building-north-america-inc.usdfxluux.html,2 S BISCAYNE BLVD STE 2000,MIAMI,Headquarter,wissel_aziende_info_clipper
LUCECO LIGHTING LIMITED,UNITED KINGDOM|UNITED KINGDOM,1225,https://www.info-clipper.com/en/company/united-kingdom/luceco-lighting-limited.gbd3n2dnd.html,BUILDING E.  STAFFORD PARK 1 STAFFORD PARK,TELFORD,Single address,wissel_aziende_info_clipper
FALCONERI SRL,ITALY|ITALY,1226,https://www.info-clipper.com/en/company/italy/falconeri-srl.itd5lqs5t.html,VIA DEL LAVORO 18,AVIO,Headquarter,wissel_aziende_info_clipper
PALACE INDUSTRIES PUBLIC BENEFIT CORPORATION,Oregon(OR)|UNITED STATES,1227,https://www.info-clipper.com/en/company/united-states/palace-industries-public-benefit-corporation.usd26ng0j.html,311 N FRONT ST,CENTRAL POINT,Headquarter,wissel_aziende_info_clipper
BRE GLOBAL LIMITED,UNITED KINGDOM|UNITED KINGDOM,1228,https://www.info-clipper.com/en/company/united-kingdom/bre-global-limited.gbd3mz2uh.html,Bucknalls Lane,WATFORD,Headquarter,wissel_aziende_info_clipper
DUCATI MOTOR HOLDING SPA,ITALY|ITALY,1229,https://www.info-clipper.com/en/company/italy/ducati-motor-holding-spa.itd5lko3c.html,VIA ANTONIO CAVALIERI DUCATI 3,BOLOGNA,Headquarter,wissel_aziende_info_clipper
FRESH MARKET. INC.. THE,North Carolina(NC)|UNITED STATES,1230,https://www.info-clipper.com/en/company/united-states/fresh-market-inc-the.usdjo73u.html,300 N GREENE ST STE 1100,GREENSBORO,Headquarter,wissel_aziende_info_clipper
ALLIANCE PHARMA PLC,UNITED KINGDOM|UNITED KINGDOM,1231,https://www.info-clipper.com/en/company/united-kingdom/alliance-pharma-plc.gbd3ob9xp.html,Avonbridge House Bath Road,CHIPPENHAM,Headquarter,wissel_aziende_info_clipper
ALBERGHI GOLD SRL,ITALY|ITALY,1232,https://www.info-clipper.com/en/company/italy/alberghi-gold-srl.itd7b0qg2.html,VIA FRANCESCO CARACCIOLO 14,NAPOLI,Headquarter,wissel_aziende_info_clipper
BROWN & BROWN OF FLORIDA. INC.,Florida(FL)|UNITED STATES,1233,https://www.info-clipper.com/en/company/united-states/brown-brown-of-florida-inc.usd1ax66j.html,655 N FRANKLIN ST STE 1900,TAMPA,Headquarter,wissel_aziende_info_clipper
